text,label
A militant cell planned a coordinated attack on multiple sites reported by Dev Bose.,critical
Someone was trying to peer through the office windows at dusk in Southport at midnight.,suspicious
Snipers targeted the convoy on the highway reported by Nisha Kapoor in Northgate.,critical
An unmarked vehicle kept circling the residential area in Kingsport.,suspicious
He bought a gift for his sister in Kingsport.,benign
They enjoyed a picnic by the river yesterday reported by Tara Joshi at dusk.,benign
Extremists fired rocket propelled grenades at the armored truck reported by Maya Ghosh.,critical
An unattended bag was spotted outside the mall reported by Ishaan Verma.,suspicious
My friend sent me a funny video last night reported by Arjun Patel in Meridian.,benign
He called his mother and they chatted for a while reported by Arjun Bose in Lakeside.,benign
The kids were playing football in the backyard at dawn.,benign
Snipers targeted the convoy on the highway in Hillcrest.,critical
A car packed with explosives exploded outside the embassy reported by Sameer Gupta in Easton.,critical
He fixed the leaking tap in the bathroom reported by Tara Kaur in Oakwood at dawn.,benign
I planted some flowers in the balcony reported by Tara Trivedi in Port Veronicaville.,benign
